zone_name,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
2nd Floor plan - Zone 23,Partition,2nd Floor plan - Zone 67,29.294,Project partition,1.639,48.023,22.5,659.1151,0.13,0.13,0.0,90.0,True,79.094,,85.685,,11096.0
2nd Floor plan - Zone 23,Glazing,Outside,23.281,SageGlass Climatop Blue No Tint,0.687,15.994,0.0,0.0,0.061,0.293,270.0,90.0,False,1184.072,**,1184.072,**,0.0
2nd Floor plan - Zone 23,Glazing,Outside,15.544,SageGlass Climatop Blue No Tint,0.687,10.6787,0.0,0.0,0.061,0.293,180.0,90.0,False,790.568,**,790.568,**,0.0
2nd Floor plan - Zone 1,Infiltration,Outside,,,,1.048,,,,,,,False,0.0,,,,
2nd Floor plan - Zone 1,Floor,First floor - Zone 15,10.608,Project internal floor,2.929,31.0695,88.2,935.6256,0.1,0.17,0.0,180.0,True,0.0,,0.0,,4520.0
2nd Floor plan - Zone 1,Roof,Outside,10.604,Best roof,0.223,2.3652,240.0,2544.96,0.04,0.1,180.0,0.0,True,1721.856,*,1825.245,*,3013.0
2nd Floor plan - Zone 1,Partition,2nd Floor plan - Zone 19,16.513,Project partition,1.639,27.0705,22.5,371.5425,0.13,0.13,270.0,90.0,True,44.585,,48.301,,6255.0
2nd Floor plan - Zone 1,Wall,Outside,56.439,Best wall,1.774,100.1278,143.164,8080.033,0.04,0.13,180.0,90.0,True,7493.97,,7659.901,,21378.0
2nd Floor plan - Zone 1,Wall,Outside,3.15,Best wall,1.774,5.5884,143.164,450.9666,0.04,0.13,270.0,90.0,True,418.257,,427.518,,1193.0
2nd Floor plan - Zone 1,Wall,Outside,11.803,Best wall,1.774,20.9396,143.164,1689.765,0.04,0.13,90.0,90.0,True,1567.202,,1601.903,,4471.0
2nd Floor plan - Zone 1,Partition,2nd Floor plan - Zone 15,2.726,Project partition,1.639,4.4689,22.5,61.335,0.13,0.13,88.17,90.0,True,0.0,,0.0,,1033.0
2nd Floor plan - Zone 1,Partition,2nd Floor plan - Zone 15,19.348,Project partition,1.639,31.718,22.5,435.33,0.13,0.13,90.0,90.0,True,0.0,,0.0,,7329.0
2nd Floor plan - Zone 1,Partition,2nd Floor plan - Zone 69,14.034,Project partition,1.639,23.0066,22.5,315.765,0.13,0.13,0.0,90.0,True,0.0,,0.0,,5316.0
2nd Floor plan - Zone 1,Wall,Outside,45.03,Best wall,1.774,79.8872,143.164,6446.675,0.04,0.13,0.0,90.0,True,5979.083,,6111.472,,17057.0
2nd Floor plan - Zone 1,Partition,2nd Floor plan - Zone 21,3.488,Project partition,1.639,5.718,22.5,78.48,0.13,0.13,270.0,90.0,True,0.0,,0.0,,1321.0
2nd Floor plan - Zone 1,Wall,Outside,10.235,Best wall,1.774,18.1578,143.164,1465.283,0.04,0.13,272.15,90.0,True,1359.003,,1389.094,,3877.0
2nd Floor plan - Zone 1,Glazing,Outside,21.883,SageGlass Climatop Blue No Tint,0.687,15.0336,0.0,0.0,0.061,0.293,180.0,90.0,False,1112.969,**,1112.969,**,0.0
2nd Floor plan - Zone 1,Glazing,Outside,0.992,SageGlass Climatop Blue No Tint,0.687,0.6815,0.0,0.0,0.061,0.293,270.0,90.0,False,50.453,**,50.453,**,0.0
2nd Floor plan - Zone 1,Glazing,Outside,4.765,SageGlass Climatop Blue No Tint,0.687,3.2736,0.0,0.0,0.061,0.293,90.0,90.0,False,242.348,**,242.348,**,0.0
2nd Floor plan - Zone 1,Glazing,Outside,18.626,SageGlass Climatop Blue No Tint,0.687,12.7961,0.0,0.0,0.061,0.293,0.0,90.0,False,947.318,**,947.318,**,0.0
2nd Floor plan - Zone 1,Glazing,Outside,4.272,SageGlass Climatop Blue No Tint,0.687,2.9349,0.0,0.0,0.061,0.293,272.15,90.0,False,217.274,**,217.274,**,0.0
2nd Floor plan - Zone 19,Infiltration,Outside,,,,15.038,,,,,,,False,0.0,,,,
2nd Floor plan - Zone 19,Floor,First floor - Zone 19,14.061,Project internal floor,2.929,41.1828,88.2,1240.18,0.1,0.17,0.0,180.0,True,0.0,,0.0,,5992.0
2nd Floor plan - Zone 19,Roof,Outside,14.061,Best roof,0.223,3.1363,240.0,3374.64,0.04,0.1,180.0,0.0,True,2283.197,*,2420.292,*,3995.0
2nd Floor plan - Zone 19,Wall,Outside,11.302,Best wall,1.774,20.0508,143.164,1618.04,0.04,0.13,270.0,90.0,True,1500.68,,1533.907,,4281.0
2nd Floor plan - Zone 19,Wall,Outside,2.043,Best wall,1.774,3.6245,143.164,292.484,0.04,0.13,0.0,90.0,True,271.27,,277.276,,774.0
2nd Floor plan - Zone 19,Partition,2nd Floor plan - Zone 17,2.016,Project partition,1.639,3.3049,22.5,45.36,0.13,0.13,270.0,90.0,True,5.443,,5.897,,764.0
2nd Floor plan - Zone 19,Wall,Outside,18.896,Best wall,1.774,33.5232,143.164,2705.227,0.04,0.13,180.0,90.0,True,2509.011,,2564.565,,7158.0
2nd Floor plan - Zone 19,Wall,Outside,0.621,Best wall,1.774,1.1017,143.164,88.9049,0.04,0.13,270.01,90.0,True,82.456,,84.282,,235.0
2nd Floor plan - Zone 19,Wall,Outside,0.954,Best wall,1.774,1.6925,143.164,136.5785,0.04,0.13,179.99,90.0,True,126.672,,129.477,,361.0
2nd Floor plan - Zone 19,Wall,Outside,1.575,Best wall,1.774,2.7942,143.164,225.4833,0.04,0.13,90.0,90.0,True,209.129,,213.759,,597.0
2nd Floor plan - Zone 19,Partition,2nd Floor plan - Zone 1,16.513,Project partition,1.639,27.0705,22.5,371.5425,0.13,0.13,90.0,90.0,True,0.0,,0.0,,6255.0
2nd Floor plan - Zone 19,Partition,2nd Floor plan - Zone 21,18.394,Project partition,1.639,30.1541,22.5,413.865,0.13,0.13,0.0,90.0,True,49.664,,53.802,,6967.0
2nd Floor plan - Zone 19,Partition,2nd Floor plan - Zone 22,5.423,Project partition,1.639,8.8902,22.5,122.0175,0.13,0.13,0.0,90.0,True,14.642,,15.862,,2054.0
2nd Floor plan - Zone 19,Glazing,Outside,4.558,SageGlass Climatop Blue No Tint,0.687,3.1313,0.0,0.0,0.061,0.293,270.0,90.0,False,231.82,**,231.82,**,0.0
2nd Floor plan - Zone 19,Glazing,Outside,0.682,SageGlass Climatop Blue No Tint,0.687,0.4685,0.0,0.0,0.061,0.293,0.0,90.0,False,34.687,**,34.687,**,0.0
2nd Floor plan - Zone 19,Glazing,Outside,6.283,SageGlass Climatop Blue No Tint,0.687,4.3164,0.0,0.0,0.061,0.293,180.0,90.0,False,319.553,**,319.553,**,0.0
2nd Floor plan - Zone 19,Glazing,Outside,0.087,SageGlass Climatop Blue No Tint,0.687,0.0598,0.0,0.0,0.061,0.293,270.01,90.0,False,4.425,**,4.425,**,0.0
2nd Floor plan - Zone 19,Glazing,Outside,0.409,SageGlass Climatop Blue No Tint,0.687,0.281,0.0,0.0,0.061,0.293,179.99,90.0,False,20.802,**,20.802,**,0.0
2nd Floor plan - Zone 19,Glazing,Outside,0.496,SageGlass Climatop Blue No Tint,0.687,0.3408,0.0,0.0,0.061,0.293,90.0,90.0,False,25.227,**,25.227,**,0.0
2nd Floor plan - Zone 17,Infiltration,Outside,,,,13.18,,,,,,,False,0.0,,,,
2nd Floor plan - Zone 17,Floor,First floor - Zone 17,12.534,Project internal floor,2.929,36.7105,88.2,1105.499,0.1,0.17,0.0,180.0,True,0.0,,0.0,,5341.0
2nd Floor plan - Zone 17,Roof,Outside,12.534,Best roof,0.223,2.7957,240.0,3008.16,0.04,0.1,180.0,0.0,True,2035.246,*,2157.452,*,3561.0
2nd Floor plan - Zone 17,Partition,2nd Floor plan - Zone 18,15.859,Project partition,1.639,25.9984,22.5,356.8275,0.13,0.13,270.0,90.0,True,42.819,,46.388,,6007.0
2nd Floor plan - Zone 17,Wall,Outside,17.012,Best wall,1.774,30.1808,143.164,2435.506,0.04,0.13,180.0,90.0,True,2258.853,,2308.869,,6444.0
2nd Floor plan - Zone 17,Wall,Outside,1.908,Best wall,1.774,3.385,143.164,273.1569,0.04,0.13,270.0,90.0,True,253.344,,258.954,,723.0
2nd Floor plan - Zone 17,Wall,Outside,0.954,Best wall,1.774,1.6925,143.164,136.5785,0.04,0.13,179.99,90.0,True,126.672,,129.477,,361.0
2nd Floor plan - Zone 17,Wall,Outside,11.923,Best wall,1.774,21.1525,143.164,1706.944,0.04,0.13,90.0,90.0,True,1583.136,,1618.19,,4516.0
2nd Floor plan - Zone 17,Partition,2nd Floor plan - Zone 19,2.016,Project partition,1.639,3.3049,22.5,45.36,0.13,0.13,90.0,90.0,True,0.0,,0.0,,764.0
2nd Floor plan - Zone 17,Wall,Outside,2.043,Best wall,1.774,3.6245,143.164,292.484,0.04,0.13,0.0,90.0,True,271.27,,277.276,,774.0
2nd Floor plan - Zone 17,Partition,2nd Floor plan - Zone 22,3.604,Project partition,1.639,5.9082,22.5,81.09,0.13,0.13,0.0,90.0,True,9.731,,10.542,,1365.0
2nd Floor plan - Zone 17,Partition,2nd Floor plan - Zone 20,17.542,Project partition,1.639,28.7574,22.5,394.695,0.13,0.13,0.0,90.0,True,47.363,,51.31,,6645.0
2nd Floor plan - Zone 17,Glazing,Outside,5.497,SageGlass Climatop Blue No Tint,0.687,3.7764,0.0,0.0,0.061,0.293,180.0,90.0,False,279.577,**,279.577,**,0.0
2nd Floor plan - Zone 17,Glazing,Outside,0.818,SageGlass Climatop Blue No Tint,0.687,0.562,0.0,0.0,0.061,0.293,270.0,90.0,False,41.603,**,41.603,**,0.0
2nd Floor plan - Zone 17,Glazing,Outside,0.409,SageGlass Climatop Blue No Tint,0.687,0.281,0.0,0.0,0.061,0.293,179.99,90.0,False,20.802,**,20.802,**,0.0
2nd Floor plan - Zone 17,Glazing,Outside,4.645,SageGlass Climatop Blue No Tint,0.687,3.1911,0.0,0.0,0.061,0.293,90.0,90.0,False,236.245,**,236.245,**,0.0
2nd Floor plan - Zone 17,Glazing,Outside,0.682,SageGlass Climatop Blue No Tint,0.687,0.4685,0.0,0.0,0.061,0.293,0.0,90.0,False,34.687,**,34.687,**,0.0
2nd Floor plan - Zone 18,Infiltration,Outside,,,,14.893,,,,,,,False,0.0,,,,
2nd Floor plan - Zone 18,Floor,First floor - Zone 16,12.748,Project internal floor,2.929,37.3372,88.2,1124.374,0.1,0.17,0.0,180.0,True,0.0,,0.0,,5432.0
2nd Floor plan - Zone 18,Roof,Outside,12.748,Best roof,0.223,2.8434,240.0,3059.52,0.04,0.1,180.0,0.0,True,2069.995,*,2194.288,*,3622.0
2nd Floor plan - Zone 18,Partition,2nd Floor plan - Zone 23,25.235,Project partition,1.639,41.3689,22.5,567.7875,0.13,0.13,269.38,90.0,True,0.0,,0.0,,9559.0
2nd Floor plan - Zone 18,Wall,Outside,12.13,Best wall,1.774,21.5197,143.164,1736.579,0.04,0.13,180.0,90.0,True,1610.621,,1646.284,,4595.0
2nd Floor plan - Zone 18,Wall,Outside,1.608,Best wall,1.774,2.8527,143.164,230.2077,0.04,0.13,90.0,90.0,True,213.51,,218.238,,609.0
2nd Floor plan - Zone 18,Wall,Outside,0.654,Best wall,1.774,1.1603,143.164,93.6293,0.04,0.13,270.0,90.0,True,86.838,,88.761,,248.0
2nd Floor plan - Zone 18,Partition,2nd Floor plan - Zone 17,15.859,Project partition,1.639,25.9984,22.5,356.8275,0.13,0.13,90.0,90.0,True,0.0,,0.0,,6007.0
2nd Floor plan - Zone 18,Partition,2nd Floor plan - Zone 20,8.012,Project partition,1.639,13.1344,22.5,180.27,0.13,0.13,90.0,90.0,True,0.0,,0.0,,3035.0
2nd Floor plan - Zone 18,Partition,2nd Floor plan - Zone 69,15.669,Project partition,1.639,25.6869,22.5,352.5525,0.13,0.13,0.0,90.0,True,0.0,,0.0,,5935.0
2nd Floor plan - Zone 18,Glazing,Outside,0.409,SageGlass Climatop Blue No Tint,0.687,0.281,0.0,0.0,0.061,0.293,90.0,90.0,False,20.802,**,20.802,**,0.0
2nd Floor plan - Zone 18,Glazing,Outside,3.266,SageGlass Climatop Blue No Tint,0.687,2.2437,0.0,0.0,0.061,0.293,180.0,90.0,False,166.109,**,166.109,**,0.0
2nd Floor plan - Zone 12,Infiltration,Outside,,,,9.161,,,,,,,False,0.0,,,,
2nd Floor plan - Zone 12,Floor,First floor - Zone 14,7.425,Project internal floor,2.929,21.7469,88.2,654.8851,0.1,0.17,0.0,180.0,True,0.0,,0.0,,3164.0
2nd Floor plan - Zone 12,Floor,First floor - Zone 13,0.174,Project internal floor,2.929,0.5096,88.2,15.3468,0.1,0.17,0.0,180.0,True,0.0,,0.0,,74.0
2nd Floor plan - Zone 12,Roof,Outside,7.599,Best roof,0.223,1.6949,240.0,1823.76,0.04,0.1,180.0,0.0,True,1233.911,*,1308.001,*,2159.0
2nd Floor plan - Zone 12,Partition,2nd Floor plan - Zone 69,17.291,Project partition,1.639,28.3459,22.5,389.0475,0.13,0.13,270.0,90.0,True,0.0,,0.0,,6550.0
2nd Floor plan - Zone 12,Partition,2nd Floor plan - Zone 11,13.053,Project partition,1.639,21.3984,22.5,293.6925,0.13,0.13,180.0,90.0,True,35.243,,38.18,,4944.0
2nd Floor plan - Zone 12,Partition,2nd Floor plan - Zone 10,17.291,Project partition,1.639,28.3459,22.5,389.0475,0.13,0.13,90.0,90.0,True,46.686,,50.576,,6550.0
2nd Floor plan - Zone 12,Partition,2nd Floor plan - Zone 9,13.053,Project partition,1.639,21.3984,22.5,293.6925,0.13,0.13,0.0,90.0,True,35.243,,38.18,,4944.0
2nd Floor plan - Zone 9,Infiltration,Outside,,,,42.874,,,,,,,False,0.0,,,,
2nd Floor plan - Zone 9,Floor,First floor - Zone 13,34.807,Project internal floor,2.929,101.9452,88.2,3069.978,0.1,0.17,0.0,180.0,True,0.0,,0.0,,14833.0
2nd Floor plan - Zone 9,Roof,Outside,34.807,Best roof,0.223,7.7636,240.0,8353.681,0.04,0.1,180.0,0.0,True,5651.891,*,5991.259,*,9888.0
2nd Floor plan - Zone 9,Partition,2nd Floor plan - Zone 69,26.173,Project partition,1.639,42.9066,22.5,588.8926,0.13,0.13,270.0,90.0,True,0.0,,0.0,,9914.0
2nd Floor plan - Zone 9,Partition,2nd Floor plan - Zone 12,13.053,Project partition,1.639,21.3984,22.5,293.6925,0.13,0.13,180.0,90.0,True,0.0,,0.0,,4944.0
2nd Floor plan - Zone 9,Partition,2nd Floor plan - Zone 10,25.097,Project partition,1.639,41.1426,22.5,564.6826,0.13,0.13,180.0,90.0,True,67.762,,73.409,,9506.0
2nd Floor plan - Zone 9,Wall,Outside,21.622,Best wall,1.774,38.3593,143.164,3095.492,0.04,0.13,90.0,90.0,True,2870.969,,2934.538,,8190.0
2nd Floor plan - Zone 9,Wall,Outside,3.379,Best wall,1.774,5.9946,143.164,483.7512,0.04,0.13,180.0,90.0,True,448.664,,458.598,,1280.0
2nd Floor plan - Zone 9,Wall,Outside,1.363,Best wall,1.774,2.4181,143.164,195.1325,0.04,0.13,0.0,90.0,True,180.979,,184.986,,516.0
2nd Floor plan - Zone 9,Wall,Outside,1.363,Best wall,1.774,2.4181,143.164,195.1325,0.04,0.13,360.0,90.0,True,180.979,,184.986,,516.0
2nd Floor plan - Zone 9,Wall,Outside,0.654,Best wall,1.774,1.1603,143.164,93.6293,0.04,0.13,359.99,90.0,True,86.838,,88.761,,248.0
2nd Floor plan - Zone 9,Partition,2nd Floor plan - Zone 6,38.15,Project partition,1.639,62.541,22.5,858.3751,0.13,0.13,0.0,90.0,True,103.005,,111.589,,14451.0
2nd Floor plan - Zone 9,Glazing,Outside,4.551,SageGlass Climatop Blue No Tint,0.687,3.1265,0.0,0.0,0.061,0.293,90.0,90.0,False,231.464,**,231.464,**,0.0
2nd Floor plan - Zone 68,Infiltration,Outside,,,,85.808,,,,,,,False,0.0,,,,
2nd Floor plan - Zone 68,Floor,First floor - Zone 92,7.935,Project internal floor,2.929,23.2406,88.2,699.867,0.1,0.17,0.0,180.0,True,0.0,,0.0,,3381.0
2nd Floor plan - Zone 68,Floor,First floor - Zone 93,42.211,Project internal floor,2.929,123.6305,88.2,3723.01,0.1,0.17,0.0,180.0,True,0.0,,0.0,,17988.0
2nd Floor plan - Zone 68,Floor,First floor - Zone 89,39.448,Project internal floor,2.929,115.5381,88.2,3479.314,0.1,0.17,0.0,180.0,True,0.0,,0.0,,16810.0
2nd Floor plan - Zone 68,Floor,Outside,5.659,Project external floor,0.246,1.3936,6.294,35.6177,0.1,0.17,0.0,180.0,True,53.27,,55.215,,2412.0
2nd Floor plan - Zone 68,Roof,Outside,95.299,Best roof,0.223,21.2562,240.0,22871.76,0.04,0.1,180.0,0.0,True,15474.46,*,16403.63,*,27074.0
2nd Floor plan - Zone 68,Partition,2nd Floor plan - Zone 58,128.079,Project partition,1.639,209.9656,22.5,2881.778,0.13,0.13,270.0,90.0,True,345.813,,374.631,,48515.0
2nd Floor plan - Zone 68,Partition,2nd Floor plan - Zone 69,130.808,Project partition,1.639,214.4393,22.5,2943.18,0.13,0.13,180.42,90.0,True,0.0,,0.0,,49548.0
2nd Floor plan - Zone 68,Partition,2nd Floor plan - Zone 69,129.032,Project partition,1.639,211.5279,22.5,2903.22,0.13,0.13,90.0,90.0,True,0.0,,0.0,,48876.0
2nd Floor plan - Zone 68,Partition,2nd Floor plan - Zone 58,130.8,Project partition,1.639,214.4262,22.5,2943.0,0.13,0.13,0.0,90.0,True,353.16,,382.59,,49545.0
2nd Floor plan - Zone 68,Wall,Outside,85.359,Best wall,1.774,151.4344,143.164,12220.34,0.04,0.13,180.0,90.0,True,11333.97,,11584.92,,32333.0
2nd Floor plan - Zone 68,Wall,Outside,81.547,Best wall,1.774,144.6716,143.164,11674.59,0.04,0.13,90.0,90.0,True,10827.81,,11067.56,,30889.0
2nd Floor plan - Zone 68,Wall,Outside,85.359,Best wall,1.774,151.4344,143.164,12220.34,0.04,0.13,0.0,90.0,True,11333.97,,11584.92,,32333.0
2nd Floor plan - Zone 68,Wall,Outside,81.547,Best wall,1.774,144.6716,143.164,11674.59,0.04,0.13,270.0,90.0,True,10827.81,,11067.56,,30889.0
2nd Floor plan - Zone 68,Glazing,Outside,35.631,SageGlass Climatop Blue No Tint,0.687,24.4785,0.0,0.0,0.061,0.293,180.0,90.0,False,1812.193,**,1812.193,**,0.0
2nd Floor plan - Zone 68,Glazing,Outside,34.04,SageGlass Climatop Blue No Tint,0.687,23.3855,0.0,0.0,0.061,0.293,90.0,90.0,False,1731.274,**,1731.274,**,0.0
2nd Floor plan - Zone 68,Glazing,Outside,35.631,SageGlass Climatop Blue No Tint,0.687,24.4785,0.0,0.0,0.061,0.293,0.0,90.0,False,1812.193,**,1812.193,**,0.0
2nd Floor plan - Zone 68,Glazing,Outside,34.04,SageGlass Climatop Blue No Tint,0.687,23.3855,0.0,0.0,0.061,0.293,270.0,90.0,False,1731.274,**,1731.274,**,0.0
2nd Floor plan - Zone 58,Infiltration,Outside,,,,412.351,,,,,,,False,0.0,,,,
2nd Floor plan - Zone 58,Floor,First floor - Zone 92,2.21,Project internal floor,2.929,6.4728,88.2,194.922,0.1,0.17,0.0,180.0,True,0.0,,0.0,,942.0
2nd Floor plan - Zone 58,Floor,First floor - Zone 89,2.803,Project internal floor,2.929,8.2096,88.2,247.2246,0.1,0.17,0.0,180.0,True,0.0,,0.0,,1194.0
2nd Floor plan - Zone 58,Floor,First floor - Zone 37,309.286,Project internal floor,2.929,905.8586,88.2,27279.03,0.1,0.17,0.0,180.0,True,0.0,,0.0,,131798.0
2nd Floor plan - Zone 58,Roof,Outside,314.327,Best roof,0.223,70.11,240.0,75438.48,0.04,0.1,180.0,0.0,True,51039.79,*,54104.48,*,89297.0
2nd Floor plan - Zone 58,Partition,2nd Floor plan - Zone 69,162.138,Project partition,1.639,265.8,22.5,3648.105,0.13,0.13,270.0,90.0,True,0.0,,0.0,,61416.0
2nd Floor plan - Zone 58,Partition,2nd Floor plan - Zone 69,31.366,Project partition,1.639,51.4197,22.5,705.735,0.13,0.13,177.51,90.0,True,0.0,,0.0,,11881.0
2nd Floor plan - Zone 58,Partition,2nd Floor plan - Zone 68,128.079,Project partition,1.639,209.9656,22.5,2881.778,0.13,0.13,90.0,90.0,True,0.0,,0.0,,48515.0
2nd Floor plan - Zone 58,Partition,2nd Floor plan - Zone 68,130.8,Project partition,1.639,214.4262,22.5,2943.0,0.13,0.13,180.0,90.0,True,0.0,,0.0,,49545.0
2nd Floor plan - Zone 58,Partition,2nd Floor plan - Zone 69,32.697,Project partition,1.639,53.6016,22.5,735.6826,0.13,0.13,90.0,90.0,True,0.0,,0.0,,12385.0
2nd Floor plan - Zone 58,Partition,2nd Floor plan - Zone 69,162.138,Project partition,1.639,265.8,22.5,3648.105,0.13,0.13,0.0,90.0,True,0.0,,0.0,,61416.0
2nd Floor plan - Zone 6,Infiltration,Outside,,,,95.159,,,,,,,False,0.0,,,,
2nd Floor plan - Zone 6,Floor,First floor - Zone 13,1.813,Project internal floor,2.929,5.31,88.2,159.9066,0.1,0.17,0.0,180.0,True,0.0,,0.0,,773.0
2nd Floor plan - Zone 6,Floor,First floor - Zone 12,73.009,Project internal floor,2.929,213.8339,88.2,6439.395,0.1,0.17,0.0,180.0,True,0.0,,0.0,,31112.0
2nd Floor plan - Zone 6,Floor,First floor - Zone 11,0.987,Project internal floor,2.929,2.8908,88.2,87.0534,0.1,0.17,0.0,180.0,True,0.0,,0.0,,421.0
2nd Floor plan - Zone 6,Ceiling,Block 2 - Zone 1,1.802,Project internal floor_Reversed,2.929,5.2778,88.2,158.9364,0.17,0.1,180.0,0.0,True,15.137,,15.137,,768.0
2nd Floor plan - Zone 6,Roof,Outside,74.006,Best roof,0.223,16.5069,240.0,17761.44,0.04,0.1,180.0,0.0,True,12016.95,*,12738.5,*,21024.0
2nd Floor plan - Zone 6,Partition,2nd Floor plan - Zone 69,57.334,Project partition,1.639,93.9902,22.5,1290.015,0.13,0.13,270.0,90.0,True,0.0,,0.0,,21717.0
2nd Floor plan - Zone 6,Partition,2nd Floor plan - Zone 9,38.15,Project partition,1.639,62.541,22.5,858.3751,0.13,0.13,180.0,90.0,True,0.0,,0.0,,14451.0
2nd Floor plan - Zone 6,Wall,Outside,6.758,Best wall,1.774,11.9893,143.164,967.5023,0.04,0.13,180.0,90.0,True,897.327,,917.196,,2560.0
2nd Floor plan - Zone 6,Wall,Outside,44.65,Best wall,1.774,79.2131,143.164,6392.273,0.04,0.13,90.0,90.0,True,5928.627,,6059.898,,16913.0
2nd Floor plan - Zone 6,Wall,Outside,4.033,Best wall,1.774,7.1549,143.164,577.3804,0.04,0.13,0.0,90.0,True,535.502,,547.359,,1528.0
2nd Floor plan - Zone 6,Partition,2nd Floor plan - Zone 5,22.073,Project partition,1.639,36.1852,22.5,496.6425,0.13,0.13,0.0,90.0,True,59.597,,64.564,,8361.0
2nd Floor plan - Zone 6,Partition,2nd Floor plan - Zone 69,18.803,Project partition,1.639,30.8246,22.5,423.0675,0.13,0.13,0.0,90.0,True,0.0,,0.0,,7122.0
2nd Floor plan - Zone 6,Glazing,Outside,12.684,SageGlass Climatop Blue No Tint,0.687,8.7139,0.0,0.0,0.061,0.293,90.0,90.0,False,645.108,**,645.108,**,0.0
2nd Floor plan - Zone 24,Infiltration,Outside,,,,21.249,,,,,,,False,0.0,,,,
2nd Floor plan - Zone 24,Floor,First floor - Zone 26,6.797,Project internal floor,2.929,19.9075,88.2,599.4954,0.1,0.17,0.0,180.0,True,0.0,,0.0,,2896.0
2nd Floor plan - Zone 24,Floor,First floor - Zone 25,9.457,Project internal floor,2.929,27.6983,88.2,834.1074,0.1,0.17,0.0,180.0,True,0.0,,0.0,,4030.0
2nd Floor plan - Zone 24,Floor,First floor - Zone 80,0.383,Project internal floor,2.929,1.1218,88.2,33.7806,0.1,0.17,0.0,180.0,True,0.0,,0.0,,163.0
2nd Floor plan - Zone 24,Floor,First floor - Zone 23,0.361,Project internal floor,2.929,1.0573,88.2,31.8402,0.1,0.17,0.0,180.0,True,0.0,,0.0,,154.0
2nd Floor plan - Zone 24,Ceiling,3rd floor plan - Zone 12,1.725,Project internal floor_Reversed,2.929,5.0523,88.2,152.145,0.17,0.1,180.0,0.0,True,14.49,,14.49,,735.0
2nd Floor plan - Zone 24,Roof,Outside,15.273,Best roof,0.223,3.4066,240.0,3665.52,0.04,0.1,180.0,0.0,True,2479.999,*,2628.911,*,4339.0
2nd Floor plan - Zone 24,Partition,2nd Floor plan - Zone 67,17.235,Project partition,1.639,28.2541,22.5,387.7875,0.13,0.13,270.0,90.0,True,0.0,,0.0,,6528.0
2nd Floor plan - Zone 24,Partition,2nd Floor plan - Zone 23,29.294,Project partition,1.639,48.023,22.5,659.1151,0.13,0.13,180.0,90.0,True,0.0,,0.0,,11096.0
2nd Floor plan - Zone 24,Partition,2nd Floor plan - Zone 69,17.235,Project partition,1.639,28.2541,22.5,387.7875,0.13,0.13,90.0,90.0,True,0.0,,0.0,,6528.0
2nd Floor plan - Zone 24,Partition,2nd Floor plan - Zone 26,29.294,Project partition,1.639,48.023,22.5,659.1151,0.13,0.13,0.0,90.0,True,79.094,,85.685,,11096.0
2nd Floor plan - Zone 67,Infiltration,Outside,,,,81.798,,,,,,,False,0.0,,,,
2nd Floor plan - Zone 67,Floor,First floor - Zone 26,0.538,Project internal floor,2.929,1.5757,88.2,47.4516,0.1,0.17,0.0,180.0,True,0.0,,0.0,,229.0
2nd Floor plan - Zone 67,Floor,First floor - Zone 80,25.788,Project internal floor,2.929,75.5297,88.2,2274.502,0.1,0.17,0.0,180.0,True,0.0,,0.0,,10989.0
2nd Floor plan - Zone 67,Floor,First floor - Zone 81,29.815,Project internal floor,2.929,87.3243,88.2,2629.683,0.1,0.17,0.0,180.0,True,0.0,,0.0,,12705.0
2nd Floor plan - Zone 67,Floor,First floor - Zone 82,3.092,Project internal floor,2.929,9.0561,88.2,272.7144,0.1,0.17,0.0,180.0,True,0.0,,0.0,,1318.0
2nd Floor plan - Zone 67,Floor,First floor - Zone 24,7.713,Project internal floor,2.929,22.5904,88.2,680.2866,0.1,0.17,0.0,180.0,True,0.0,,0.0,,3287.0
2nd Floor plan - Zone 67,Ceiling,3rd floor plan - Zone 4,11.49,Project internal floor_Reversed,2.929,33.6527,88.2,1013.418,0.17,0.1,180.0,0.0,True,96.516,,96.516,,4896.0
2nd Floor plan - Zone 67,Ceiling,3rd floor plan - Zone 13,0.37,Project internal floor_Reversed,2.929,1.0837,88.2,32.634,0.17,0.1,180.0,0.0,True,3.108,,3.108,,158.0
