Keyword,Name,Layers,UValue (W/m2K),Trans Light (VT),Trans Total (SHGC),Trans Direct Solar,Cost per surface area (EGP/m2),,,,,,,,,,,
GLAZING ,Project internal glazing,3,2.178,0.738,0.682,0.595,1609.85,,,,,,,,,,,
GLAZING ,SageGlass Climatop Blue No Tint,3,0.687,0.357,0.248,0.192,946.97,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Building Data,,,,,,,,,,,,,,,,,,
Building number of zones:,312,,,,,,,,,,,,,,,,,
Building heated/cooled floor area (m2),17948.18,,,,,,,,,,,,,,,,,
Building volume (m3),97074.29,,,,,,,,,,,,,,,,,
Building external area (m2),30155.8,,,,,,,,,,,,,,,,,
Building area-weighted average U-value (W/m2K),1.137,,,,,,,,,,,,,,,,,
Building external surface area/Volume (m-1),0.311,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Activity Area Summary,,,,,,,,,,,,,,,,,,
Activity,Area (m2),,,,,,,,,,,,,,,,,
Generic Office Area,17948.18,,,,,,,,,,,,,,,,,
Total,17948.18,,,,,,,,,,,,,,,,,
,Ceiling,2nd Floor plan - Zone 38,4.904,Project internal floor_Reversed,2.929,14.3632,88.2,432.5328,0.17,0.1,180,0,TRUE,41.194,,41.194,,"2,090"
,Ceiling,2nd Floor plan - Zone 63,1.268,Project internal floor_Reversed,2.929,3.7138,88.2,111.8376,0.17,0.1,180,0,TRUE,10.651,,10.651,,540
,Ceiling,2nd Floor plan - Zone 43,0.082,Project internal floor_Reversed,2.929,0.2402,88.2,7.2324,0.17,0.1,180,0,TRUE,0.689,,0.689,,35
,Partition,First floor - Zone 64,18.803,Project partition,1.639,30.8246,22.5,423.0675,0.13,0.13,270,90,TRUE,0,,0,,"7,122"
,Partition,First floor - Zone 70,14.034,Project partition,1.639,23.0066,22.5,315.765,0.13,0.13,180,90,TRUE,0,,0,,"5,316"
,Wall,Outside,21.142,Best wall,1.774,37.5078,143.164,3026.773,0.04,0.13,90,90,TRUE,2807.235,,2869.392,,"8,008"
,Wall,Outside,20.663,Best wall,1.774,36.658,143.164,2958.198,0.04,0.13,180,90,TRUE,2743.633,,2804.382,,"7,827"
,Partition,First floor - Zone 71,2.589,Project partition,1.639,4.2443,22.5,58.2525,0.13,0.13,90,90,TRUE,0,,0,,981
,Partition,First floor - Zone 77,8.039,Project partition,1.639,13.1787,22.5,180.8775,0.13,0.13,90,90,TRUE,21.705,,23.514,,"3,045"
,Partition,First floor - Zone 77,50.413,Project partition,1.639,82.6443,22.5,1134.293,0.13,0.13,180,90,TRUE,0,,0,,"19,096"
,Partition,First floor - Zone 74,53.819,Project partition,1.639,88.2279,22.5,1210.928,0.13,0.13,180,90,TRUE,0,,0,,"20,386"
,Partition,First floor - Zone 82,17.712,Project partition,1.639,29.0361,22.5,398.52,0.13,0.13,90,90,TRUE,0,,0,,"6,709"
,Partition,First floor - Zone 72,15.036,Project partition,1.639,24.6492,22.5,338.31,0.13,0.13,90,90,TRUE,0,,0,,"5,695"
,Partition,First floor - Zone 85,11.534,Project partition,1.639,18.9082,22.5,259.515,0.13,0.13,90,90,TRUE,31.142,,33.737,,"4,369"
,Partition,First floor - Zone 85,2.725,Project partition,1.639,4.4672,22.5,61.3125,0.13,0.13,359.95,90,TRUE,7.358,,7.971,,"1,032"
,Wall,Outside,17.889,Best wall,1.774,31.7367,143.164,2561.061,0.04,0.13,0.01,90,TRUE,2375.301,,2427.895,,"6,776"
,Wall,Outside,12.741,Best wall,1.774,22.6037,143.164,1824.053,0.04,0.13,0,90,TRUE,1691.75,,1729.209,,"4,826"
,Partition,First floor - Zone 50,58.385,Project partition,1.639,95.7131,22.5,1313.663,0.13,0.13,90,90,TRUE,157.64,,170.776,,"22,116"
,Partition,First floor - Zone 44,22.681,Project partition,1.639,37.182,22.5,510.3225,0.13,0.13,90,90,TRUE,61.239,,66.342,,"8,591"
,Partition,First floor - Zone 44,17.985,Project partition,1.639,29.4836,22.5,404.6625,0.13,0.13,180,90,TRUE,48.56,,52.606,,"6,813"
,Partition,First floor - Zone 48,33.924,Project partition,1.639,55.6131,22.5,763.29,0.13,0.13,90,90,TRUE,91.595,,99.228,,"12,850"
,Partition,First floor - Zone 51,19.348,Project partition,1.639,31.718,22.5,435.33,0.13,0.13,0,90,TRUE,52.24,,56.593,,"7,329"
,Partition,First floor - Zone 51,25.89,Project partition,1.639,42.4426,22.5,582.525,0.13,0.13,90,90,TRUE,69.903,,75.728,,"9,807"
,Partition,First floor - Zone 52,26.569,Project partition,1.639,43.5557,22.5,597.8026,0.13,0.13,0,90,TRUE,71.736,,77.714,,"10,064"
,Partition,First floor - Zone 52,19.075,Project partition,1.639,31.2705,22.5,429.1876,0.13,0.13,90,90,TRUE,51.503,,55.794,,"7,225"
,Partition,First floor - Zone 57,16.009,Project partition,1.639,26.2443,22.5,360.2025,0.13,0.13,0,90,TRUE,43.224,,46.826,,"6,064"
,Partition,First floor - Zone 59,16.009,Project partition,1.639,26.2443,22.5,360.2025,0.13,0.13,0,90,TRUE,43.224,,46.826,,"6,064"
,Wall,Outside,6.063,Best wall,1.774,10.7563,143.164,868.0034,0.04,0.13,270,90,TRUE,805.045,,822.87,,"2,297"
,Partition,First floor - Zone 63,11.173,Project partition,1.639,18.3164,22.5,251.3925,0.13,0.13,270,90,TRUE,30.167,,32.681,,"4,232"
,Partition,First floor - Zone 63,41.856,Project partition,1.639,68.6164,22.5,941.7601,0.13,0.13,0.09,90,TRUE,113.011,,122.429,,"15,855"
,Partition,First floor - Zone 54,88.263,Project partition,1.639,144.6934,22.5,1985.918,0.13,0.13,0.09,90,TRUE,238.31,,258.169,,"33,433"
,Partition,First floor - Zone 94,62.884,Project partition,1.639,103.0885,22.5,1414.89,0.13,0.13,270,90,TRUE,169.787,,183.936,,"23,820"
,Partition,First floor - Zone 62,17.168,Project partition,1.639,28.1443,22.5,386.28,0.13,0.13,270,90,TRUE,46.354,,50.216,,"6,503"
,Partition,First floor - Zone 65,14.443,Project partition,1.639,23.677,22.5,324.9675,0.13,0.13,270,90,TRUE,38.996,,42.246,,"5,471"
,Partition,First floor - Zone 66,10.981,Project partition,1.639,18.0016,22.5,247.0725,0.13,0.13,270,90,TRUE,29.649,,32.119,,"4,159"
,Partition,First floor - Zone 67,41.202,Project partition,1.639,67.5443,22.5,927.045,0.13,0.13,270,90,TRUE,111.245,,120.516,,"15,607"
,Partition,First floor - Zone 68,42.377,Project partition,1.639,69.4705,22.5,953.4825,0.13,0.13,270,90,TRUE,114.418,,123.953,,"16,052"
,Partition,First floor - Zone 69,15.53,Project partition,1.639,25.459,22.5,349.425,0.13,0.13,270,90,TRUE,0,,0,,"5,883"
,Partition,First floor - Zone 64,87.473,Project partition,1.639,143.3984,22.5,1968.143,0.13,0.13,180,90,TRUE,0,,0,,"33,134"
,Partition,First floor - Zone 83,165.135,Project partition,1.639,270.7131,22.5,3715.538,0.13,0.13,180,90,TRUE,445.865,,483.02,,"62,551"
,Partition,First floor - Zone 83,32.705,Project partition,1.639,53.6148,22.5,735.8626,0.13,0.13,269.05,90,TRUE,88.304,,95.662,,"12,388"
,Partition,First floor - Zone 83,2.998,Project partition,1.639,4.9148,22.5,67.455,0.13,0.13,0,90,TRUE,8.095,,8.769,,"1,136"
,Partition,First floor - Zone 91,128.084,Project partition,1.639,209.9738,22.5,2881.89,0.13,0.13,270,90,TRUE,345.827,,374.646,,"48,517"
,Partition,First floor - Zone 91,127.959,Project partition,1.639,209.7688,22.5,2879.078,0.13,0.13,0,90,TRUE,345.489,,374.28,,"48,469"
,Partition,First floor - Zone 90,1.926,Project partition,1.639,3.1574,22.5,43.335,0.13,0.13,314.97,90,TRUE,5.2,,5.634,,730
,Partition,First floor - Zone 90,0.111,Project partition,1.639,0.182,22.5,2.4975,0.13,0.13,2.89,90,TRUE,0.3,,0.325,,42
,Partition,First floor - Zone 83,2.986,Project partition,1.639,4.8951,22.5,67.185,0.13,0.13,270,90,TRUE,8.062,,8.734,,"1,131"
,Partition,First floor - Zone 83,33.795,Project partition,1.639,55.4016,22.5,760.3875,0.13,0.13,359.05,90,TRUE,91.247,,98.85,,"12,801"
,Partition,First floor - Zone 83,165.681,Project partition,1.639,271.6082,22.5,3727.823,0.13,0.13,90.19,90,TRUE,447.339,,484.617,,"62,758"
,Glazing,Outside,6.247,SageGlass Climatop Blue No Tint,0.687,4.2917,0,0,0.061,0.293,90,90,FALSE,317.722,**,317.722,**,0
,Glazing,Outside,6.587,SageGlass Climatop Blue No Tint,0.687,4.5253,0,0,0.061,0.293,180,90,FALSE,335.015,**,335.015,**,0
,Glazing,Outside,5.818,SageGlass Climatop Blue No Tint,0.687,3.997,0,0,0.061,0.293,0.01,90,FALSE,295.904,**,295.904,**,0
,Glazing,Outside,1.839,SageGlass Climatop Blue No Tint,0.687,1.2634,0,0,0.061,0.293,270,90,FALSE,93.532,**,93.532,**,0
,Glazing,Outside,3.745,SageGlass Climatop Blue No Tint,0.687,2.5728,0,0,0.061,0.293,0,90,FALSE,190.471,**,190.471,**,0
,,,,,,,,,,,,,,20384.5,,20901,,121740.2
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
First floor - Zone 8,Generic Office Area,78.065,417.648,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,105.389,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Floor,Ground Floor - Zone 3,83.123,Project internal floor,2.929,243.4565,88.2,7331.449,0.1,0.17,0,180,TRUE,0,,0,,"35,422"
,Floor,Outside,0.676,Project external floor,0.246,0.1665,6.294,4.2547,0.1,0.17,0,180,TRUE,6.363,,6.596,,288
,Ceiling,2nd Floor plan - Zone 7,0.485,Project internal floor_Reversed,2.929,1.4205,88.2,42.777,0.17,0.1,180,0,TRUE,4.074,,4.074,,207
,Ceiling,2nd Floor plan - Zone 4,82.835,Project internal floor_Reversed,2.929,242.613,88.2,7306.047,0.17,0.1,180,0,TRUE,695.814,,695.814,,"35,299"
,Ceiling,2nd Floor plan - Zone 5,0.479,Project internal floor_Reversed,2.929,1.4029,88.2,42.2478,0.17,0.1,180,0,TRUE,4.024,,4.024,,204
,Partition,First floor - Zone 92,63.468,Project partition,1.639,104.0459,22.5,1428.03,0.13,0.13,270,90,TRUE,0,,0,,"24,041"
,Partition,First floor - Zone 9,18.803,Project partition,1.639,30.8246,22.5,423.0675,0.13,0.13,179.56,90,TRUE,0,,0,,"7,122"
,Partition,First floor - Zone 11,20.002,Project partition,1.639,32.7902,22.5,450.045,0.13,0.13,179.56,90,TRUE,0,,0,,"7,577"
,Wall,Outside,51.863,Best wall,1.774,92.0096,143.164,7424.915,0.04,0.13,90,90,TRUE,6886.369,,7038.846,,"19,645"
,Wall,Outside,6.104,Best wall,1.774,10.829,143.164,873.8731,0.04,0.13,180,90,TRUE,810.489,,828.435,,"2,312"
,Wall,Outside,5.396,Best wall,1.774,9.573,143.164,772.5129,0.04,0.13,0,90,TRUE,716.481,,732.345,,"2,044"
,Partition,First floor - Zone 7,39.513,Project partition,1.639,64.7754,22.5,889.0426,0.13,0.13,0,90,TRUE,106.685,,115.576,,"14,967"
,Glazing,Outside,11.305,SageGlass Climatop Blue No Tint,0.687,7.7665,0,0,0.061,0.293,90,90,FALSE,574.972,**,574.972,**,0
,,,,,,,,,,,,,,9805.3,,10000.7,,15747.9
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
First floor - Zone 87,Generic Office Area,7.389,39.529,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,9.975,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Floor,Ground Floor - Zone 39,0.065,Project internal floor,2.929,0.1904,88.2,5.733,0.1,0.17,0,180,TRUE,0,,0,,28
,Floor,Ground Floor - Zone 42,8.369,Project internal floor,2.929,24.5117,88.2,738.1459,0.1,0.17,0,180,TRUE,0,,0,,"3,566"
,Ceiling,2nd Floor plan - Zone 61,8.434,Project internal floor_Reversed,2.929,24.7021,88.2,743.8788,0.17,0.1,180,0,TRUE,70.846,,70.846,,"3,594"
,Wall,Outside,3.971,Best wall,1.774,7.0449,143.164,568.5043,0.04,0.13,270,90,TRUE,527.269,,538.944,,"1,504"
,Partition,First floor - Zone 84,19.075,Project partition,1.639,31.2705,22.5,429.1876,0.13,0.13,180,90,TRUE,51.503,,55.794,,"7,225"
,Partition,First floor - Zone 82,13.132,Project partition,1.639,21.5279,22.5,295.47,0.13,0.13,90,90,TRUE,0,,0,,"4,974"
,Partition,First floor - Zone 88,19.075,Project partition,1.639,31.2705,22.5,429.1876,0.13,0.13,0,90,TRUE,51.503,,55.794,,"7,225"
,Partition,First floor - Zone 86,8.003,Project partition,1.639,13.1197,22.5,180.0675,0.13,0.13,270,90,TRUE,21.608,,23.409,,"3,031"
,Glazing,Outside,1.159,SageGlass Climatop Blue No Tint,0.687,0.7962,0,0,0.061,0.293,270,90,FALSE,58.947,**,58.947,**,0
,,,,,,,,,,,,,,781.7,,803.7,,3289.3
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
First floor - Zone 85,Generic Office Area,12.029,64.353,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,16.239,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Floor,Ground Floor - Zone 46,13.57,Project internal floor,2.929,39.7448,88.2,1196.874,0.1,0.17,0,180,TRUE,0,,0,,"5,783"
,Ceiling,2nd Floor plan - Zone 62,13.57,Project internal floor_Reversed,2.929,39.7448,88.2,1196.874,0.17,0.1,180,0,TRUE,113.988,,113.988,,"5,783"
,Partition,First floor - Zone 95,11.534,Project partition,1.639,18.9082,22.5,259.515,0.13,0.13,270,90,TRUE,0,,0,,"4,369"
,Partition,First floor - Zone 72,22.481,Project partition,1.639,36.8541,22.5,505.8226,0.13,0.13,180,90,TRUE,60.699,,65.757,,"8,516"
,Wall,Outside,3.971,Best wall,1.774,7.0449,143.164,568.5043,0.04,0.13,90,90,TRUE,527.269,,538.944,,"1,504"
,Partition,First floor - Zone 86,12.09,Project partition,1.639,19.8197,22.5,272.025,0.13,0.13,90,90,TRUE,32.643,,35.363,,"4,580"
,Partition,First floor - Zone 88,24.389,Project partition,1.639,39.982,22.5,548.7526,0.13,0.13,0.09,90,TRUE,65.85,,71.338,,"9,238"
,Wall,Outside,0.818,Best wall,1.774,1.4512,143.164,117.1082,0.04,0.13,0,90,TRUE,108.614,,111.019,,310
,Wall,Outside,4.53,Best wall,1.774,8.0366,143.164,648.533,0.04,0.13,270,90,TRUE,601.493,,614.812,,"1,716"
,Partition,First floor - Zone 95,2.725,Project partition,1.639,4.4672,22.5,61.3125,0.13,0.13,179.95,90,TRUE,0,,0,,"1,032"
,Glazing,Outside,1.159,SageGlass Climatop Blue No Tint,0.687,0.7962,0,0,0.061,0.293,90,90,FALSE,58.947,**,58.947,**,0
,Glazing,Outside,1.195,SageGlass Climatop Blue No Tint,0.687,0.821,0,0,0.061,0.293,270,90,FALSE,60.778,**,60.778,**,0
,,,,,,,,,,,,,,1630.3,,1670.9,,4522.8
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
First floor - Zone 91,Generic Office Area,159.853,855.213,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,215.803,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Floor,Ground Floor - Zone 58,70.834,Project internal floor,2.929,207.4636,88.2,6247.559,0.1,0.17,0,180,TRUE,0,,0,,"30,185"
,Floor,Ground Floor - Zone 83,102.615,Project internal floor,2.929,300.546,88.2,9050.644,0.1,0.17,0,180,TRUE,0,,0,,"43,728"
,Floor,Outside,3.537,Project external floor,0.246,0.871,6.294,22.2619,0.1,0.17,0,180,TRUE,33.295,,34.511,,"1,507"
,Ceiling,2nd Floor plan - Zone 85,170.024,Project internal floor_Reversed,2.929,497.9782,88.2,14996.12,0.17,0.1,180,0,TRUE,1428.202,,1428.202,,"72,453"
,Ceiling,2nd Floor plan - Zone 84,6.974,Project internal floor_Reversed,2.929,20.4259,88.2,615.1068,0.17,0.1,180,0,TRUE,58.582,,58.582,,"2,972"
,Partition,First floor - Zone 90,181.052,Project partition,1.639,296.8066,22.5,4073.67,0.13,0.13,314.97,90,TRUE,488.84,,529.577,,"68,580"
,Partition,First floor - Zone 95,127.959,Project partition,1.639,209.7688,22.5,2879.078,0.13,0.13,180,90,TRUE,0,,0,,"48,469"
,Partition,First floor - Zone 95,128.084,Project partition,1.639,209.9738,22.5,2881.89,0.13,0.13,90,90,TRUE,0,,0,,"48,517"
,Wall,Outside,40.303,Best wall,1.774,71.5011,143.164,5769.939,0.04,0.13,270,90,TRUE,5351.433,,5469.923,,"15,266"
,Wall,Outside,26.51,Best wall,1.774,47.0311,143.164,3795.278,0.04,0.13,179.86,90,TRUE,3519.998,,3597.937,,"10,042"
,Wall,Outside,1.139,Best wall,1.774,2.0207,143.164,163.0638,0.04,0.13,170.36,90,TRUE,151.236,,154.585,,431
,Wall,Outside,1.139,Best wall,1.774,2.0207,143.164,163.0638,0.04,0.13,163.93,90,TRUE,151.236,,154.585,,431
,Wall,Outside,1.708,Best wall,1.774,3.0301,143.164,244.5241,0.04,0.13,155.89,90,TRUE,226.788,,231.81,,647
,Wall,Outside,1.139,Best wall,1.774,2.0207,143.164,163.0638,0.04,0.13,147.86,90,TRUE,151.236,,154.585,,431
,Wall,Outside,1.139,Best wall,1.774,2.0207,143.164,163.0638,0.04,0.13,141.43,90,TRUE,151.236,,154.585,,431
,Wall,Outside,0.755,Best wall,1.774,1.3394,143.164,108.0888,0.04,0.13,136.61,90,TRUE,100.249,,102.469,,286
,Wall,Outside,12.453,Best wall,1.774,22.0927,143.164,1782.821,0.04,0.13,135,90,TRUE,1653.509,,1690.121,,"4,717"
,Wall,Outside,2.206,Best wall,1.774,3.9136,143.164,315.8198,0.04,0.13,128.77,90,TRUE,292.913,,299.398,,836
,Wall,Outside,1.728,Best wall,1.774,3.0656,143.164,247.3874,0.04,0.13,117.65,90,TRUE,229.444,,234.524,,655
,Wall,Outside,1.728,Best wall,1.774,3.0656,143.164,247.3874,0.04,0.13,107.89,90,TRUE,229.444,,234.524,,655
,Wall,Outside,2.074,Best wall,1.774,3.6795,143.164,296.9221,0.04,0.13,97.23,90,TRUE,275.386,,281.483,,786
,Wall,Outside,21.569,Best wall,1.774,38.2653,143.164,3087.904,0.04,0.13,90,90,TRUE,2863.932,,2927.345,,"8,170"
,Wall,Outside,44.336,Best wall,1.774,78.656,143.164,6347.319,0.04,0.13,0,90,TRUE,5886.934,,6017.282,,"16,794"
,Glazing,Outside,13.108,SageGlass Climatop Blue No Tint,0.687,9.0052,0,0,0.061,0.293,270,90,FALSE,666.673,**,666.673,**,0
,Glazing,Outside,8.622,SageGlass Climatop Blue No Tint,0.687,5.9233,0,0,0.061,0.293,179.86,90,FALSE,438.515,**,438.515,**,0
,Glazing,Outside,0.371,SageGlass Climatop Blue No Tint,0.687,0.2549,0,0,0.061,0.293,170.36,90,FALSE,18.869,**,18.869,**,0
,Glazing,Outside,0.371,SageGlass Climatop Blue No Tint,0.687,0.2549,0,0,0.061,0.293,163.93,90,FALSE,18.869,**,18.869,**,0
,Glazing,Outside,0.555,SageGlass Climatop Blue No Tint,0.687,0.3813,0,0,0.061,0.293,155.89,90,FALSE,28.227,**,28.227,**,0
,Glazing,Outside,0.371,SageGlass Climatop Blue No Tint,0.687,0.2549,0,0,0.061,0.293,147.86,90,FALSE,18.869,**,18.869,**,0
,Glazing,Outside,0.371,SageGlass Climatop Blue No Tint,0.687,0.2549,0,0,0.061,0.293,141.43,90,FALSE,18.869,**,18.869,**,0
,Glazing,Outside,4.05,SageGlass Climatop Blue No Tint,0.687,2.7824,0,0,0.061,0.293,135,90,FALSE,205.983,**,205.983,**,0
,Glazing,Outside,0.717,SageGlass Climatop Blue No Tint,0.687,0.4926,0,0,0.061,0.293,128.77,90,FALSE,36.467,**,36.467,**,0
,Glazing,Outside,0.562,SageGlass Climatop Blue No Tint,0.687,0.3861,0,0,0.061,0.293,117.65,90,FALSE,28.583,**,28.583,**,0
,Glazing,Outside,0.562,SageGlass Climatop Blue No Tint,0.687,0.3861,0,0,0.061,0.293,107.89,90,FALSE,28.583,**,28.583,**,0
,Glazing,Outside,0.675,SageGlass Climatop Blue No Tint,0.687,0.4637,0,0,0.061,0.293,97.23,90,FALSE,34.331,**,34.331,**,0
,Glazing,Outside,7.015,SageGlass Climatop Blue No Tint,0.687,4.8193,0,0,0.061,0.293,90,90,FALSE,356.783,**,356.783,**,0
,Glazing,Outside,14.419,SageGlass Climatop Blue No Tint,0.687,9.9059,0,0,0.061,0.293,0,90,FALSE,733.35,**,733.35,**,0
,,,,,,,,,,,,,,25876.9,,26389,,39810.1
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
First floor - Zone 90,Generic Office Area,73.777,256.487,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,64.722,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Floor,Ground Floor - Zone 58,67.42,Project internal floor,2.929,197.4644,88.2,5946.444,0.1,0.17,0,180,TRUE,0,,0,,"28,730"
,Floor,Ground Floor - Zone 83,3.698,Project internal floor,2.929,10.831,88.2,326.1636,0.1,0.17,0,180,TRUE,0,,0,,"1,576"
,Floor,Outside,2.659,Project external floor,0.246,0.6548,6.294,16.7358,0.1,0.17,0,180,TRUE,25.03,,25.944,,"1,133"
,Ceiling,2nd Floor plan - Zone 85,0.677,Project internal floor_Reversed,2.929,1.9828,88.2,59.7114,0.17,0.1,180,0,TRUE,5.687,,5.687,,288
,Ceiling,2nd Floor plan - Zone 84,59.149,Project internal floor_Reversed,2.929,173.2397,88.2,5216.942,0.17,0.1,180,0,TRUE,496.852,,496.852,,"25,206"
,Ceiling,2nd Floor plan - Zone 63,0.777,Project internal floor_Reversed,2.929,2.2757,88.2,68.5314,0.17,0.1,180,0,TRUE,6.527,,6.527,,331
,Roof,Outside,13.163,Best roof,0.223,2.936,240,3159.12,0.04,0.1,180,0,TRUE,2137.382,*,2265.721,*,"3,739"
,Partition,First floor - Zone 83,129.437,Project partition,1.639,212.1918,22.5,2912.333,0.13,0.13,270,90,TRUE,349.48,,378.603,,"49,029"
,Partition,First floor - Zone 95,0.111,Project partition,1.639,0.182,22.5,2.4975,0.13,0.13,182.89,90,TRUE,0,,0,,42
,Partition,First floor - Zone 95,1.926,Project partition,1.639,3.1574,22.5,43.335,0.13,0.13,134.97,90,TRUE,0,,0,,730
,Partition,First floor - Zone 91,181.052,Project partition,1.639,296.8066,22.5,4073.67,0.13,0.13,134.97,90,TRUE,0,,0,,"68,580"
,Partition,First floor - Zone 83,129.438,Project partition,1.639,212.1934,22.5,2912.355,0.13,0.13,0,90,TRUE,349.483,,378.606,,"49,030"
,Wall,Outside,85.787,Best wall,1.774,152.1938,143.164,12281.61,0.04,0.13,180,90,TRUE,11390.8,,11643.01,,"32,495"
,Wall,Outside,82.214,Best wall,1.774,145.8549,143.164,11770.08,0.04,0.13,90,90,TRUE,10916.37,,11158.08,,"31,142"
,Wall,Outside,118.821,Best wall,1.774,210.799,143.164,17010.89,0.04,0.13,316.22,90,TRUE,15777.05,,16126.39,,"45,008"
,Glazing,Outside,27.9,SageGlass Climatop Blue No Tint,0.687,19.1673,0,0,0.061,0.293,180,90,FALSE,1418.994,**,1418.994,**,0
,Glazing,Outside,26.738,SageGlass Climatop Blue No Tint,0.687,18.369,0,0,0.061,0.293,90,90,FALSE,1359.895,**,1359.895,**,0
,Glazing,Outside,38.644,SageGlass Climatop Blue No Tint,0.687,26.5484,0,0,0.061,0.293,316.22,90,FALSE,1965.434,**,1965.434,**,0
,,,,,,,,,,,,,,46199,,47229.7,,35593.4
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
First floor - Zone 83,Generic Office Area,323.047,1728.303,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,436.117,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Floor,Ground Floor - Zone 63,1.937,Project internal floor,2.929,5.6732,88.2,170.8434,0.1,0.17,0,180,TRUE,0,,0,,825
,Floor,Ground Floor - Zone 60,0.174,Project internal floor,2.929,0.5096,88.2,15.3468,0.1,0.17,0,180,TRUE,0,,0,,74
